datetime,NO2_BRINGELLY,NO2_CAMDEN,NO2_CAMPBELLTOWN_WEST,NO2_LIVERPOOL,OZONE_BRINGELLY,OZONE_CAMDEN,OZONE_CAMPBELLTOWN WEST,OZONE_LIVERPOOL,OZONE_CAMPBELLTOWN,OZONE_ABERDEEN,OZONE_BULGA,OZONE_CAMBERWELL,OZONE_JERRYS PLAINS,OZONE_MAISON DIEU,OZONE_MERRIWA,OZONE_MOUNT THORLEY,OZONE_MUSWELLBROOK,OZONE_MUSWELLBROOK NW,OZONE_SINGLETON,OZONE_SINGLETON NW,OZONE_SINGLETON SOUTH,OZONE_WARKWORTH,OZONE_WYBONG,OZONE_BERESFIELD,OZONE_CARRINGTON,OZONE_MAYFIELD,OZONE_NEWCASTLE,OZONE_STOCKTON,OZONE_WALLSEND,OZONE_MORISSET,OZONE_WYONG,OZONE_ALBION PARK,OZONE_ALBION PARK RAIL,OZONE_ALBION PARK SOUTH,OZONE_KEMBLA GRANGE,OZONE_WARRAWONG,OZONE_WOLLONGONG,OZONE_BRADFIELD HIGHWAY,OZONE_ALBURY,OZONE_ARMIDALE,OZONE_BATHURST,OZONE_COFFS HARBOUR,OZONE_GOULBURN,OZONE_GUNNEDAH,OZONE_NARRABRI,OZONE_ORANGE,OZONE_PORT MACQUARIE,OZONE_TAMWORTH,OZONE_WAGGA WAGGA,OZONE_WAGGA WAGGA NORTH,OZONE_BARGO,OZONE_BLACKTOWN ,OZONE_CHULLORA,OZONE_COOK AND PHILLIP,OZONE_EARLWOOD,OZONE_LIDCOMBE,OZONE_LIDCOMBE (FORMER),OZONE_LINDFIELD,OZONE_LIVERPOOL,OZONE_MACARTHUR,OZONE_MACQUARIE PARK,OZONE_OAKDALE,OZONE_PARRAMATTA NORTH ,OZONE_PENRITH,OZONE_PROSPECT,OZONE_RANDWICK,OZONE_RICHMOND,OZONE_ROUSE HILL,OZONE_ROZELLE,OZONE_ST MARYS,OZONE_SYDNEY,OZONE_VINEYARD,OZONE_WOOLOOWARE,OZONE_ARMIDALE,OZONE_BOURKE,OZONE_BROKEN HILL,OZONE_BURONGA,OZONE_COBAR,OZONE_CONDOBOLIN,OZONE_COOMA,OZONE_COOMBAH,OZONE_COWRA,OZONE_DENILIQUIN,OZONE_DUBBO,OZONE_EUSTON,OZONE_GRAFTON,OZONE_GRIFFITH,OZONE_GUNNEDAH,OZONE_GUNNEDAH SOUTH EAST,OZONE_HAY,OZONE_HILLSTON,OZONE_IVANHOE,OZONE_JUNEE,OZONE_KYALITE,OZONE_LAKE VICTORIA,OZONE_LAMEROO,OZONE_LISMORE,OZONE_LODDON PLAINS,OZONE_MERIMBULA,OZONE_MOOLAWATANA,OZONE_MOREE,OZONE_NARRANDERA,OZONE_PARKES,OZONE_POONCARIE,OZONE_RAND,OZONE_TEMORA,OZONE_TIBOOBURRA,OZONE_WAGGA WAGGA NORTH,OZONE_WALGETT,OZONE_WALPEUP,OZONE_WERRIMULL,OZONE_WEST WYALONG,OZONE_WHITE CLIFFS,OZONE_WYCHEPROOF,OZONE_CAMMERAY,OZONE_CATARACT RFS,OZONE_KATOOMBA,OZONE_KURRAJONG HEIGHTS,OZONE_LIVERPOOL SWAQS,OZONE_PORT KEMBLA,OZONE_PORT KEMBLA STEELWORKS,OZONE_WENTWORTH FALLS,OZONE_KURRI KURRI,OZONE_BOWRAL,OZONE_BATEMANS BAY,OZONE_COFFS HARBOUR,OZONE_COFFS HARBOUR,OZONE_COOMA,OZONE_GRAFTON,OZONE_LISMORE,OZONE_MERIMBULA,OZONE_PORT MACQUARIE,OZONE_TAREE,OZONE_ULLADULLA,PM25_CAMDEN,PM25_LIVERPOOL,PM25_BRINGELLY,WDR_BRINGELLY,WDR_CAMDEN,WDR_CAMPBELLTOWN_WEST,WDR_LIVERPOOL,WSP_BRINGELLY,WSP_CAMDEN,WSP_CAMPBELLTOWN_WEST,WSP_LIVERPOOL,hour,season_number,forecast_hours,PM25_ABERDEEN,PM25_BULGA,PM25_CAMBERWELL,PM25_JERRYS PLAINS,PM25_MAISON DIEU,PM25_MERRIWA,PM25_MOUNT THORLEY,PM25_MUSWELLBROOK,PM25_MUSWELLBROOK NW,PM25_SINGLETON,PM25_SINGLETON NW,PM25_SINGLETON SOUTH,PM25_WARKWORTH,PM25_WYBONG,PM25_BERESFIELD,PM25_CARRINGTON,PM25_MAYFIELD,PM25_NEWCASTLE,PM25_STOCKTON,PM25_WALLSEND,PM25_MORISSET,PM25_WYONG,PM25_ALBION PARK,PM25_ALBION PARK RAIL,PM25_ALBION PARK SOUTH,PM25_KEMBLA GRANGE,PM25_WARRAWONG,PM25_WOLLONGONG,PM25_BRADFIELD HIGHWAY,PM25_ALBURY,PM25_ARMIDALE,PM25_BATHURST,PM25_COFFS HARBOUR,PM25_GOULBURN,PM25_GUNNEDAH,PM25_NARRABRI,PM25_ORANGE,PM25_PORT MACQUARIE,PM25_TAMWORTH,PM25_WAGGA WAGGA,PM25_WAGGA WAGGA NORTH,PM25_BARGO,PM25_BLACKTOWN ,PM25_BRINGELLY,PM25_CAMDEN,PM25_CAMPBELLTOWN,PM25_CAMPBELLTOWN WEST,PM25_CHULLORA,PM25_COOK AND PHILLIP,PM25_EARLWOOD,PM25_LIDCOMBE,PM25_LIDCOMBE (FORMER),PM25_LINDFIELD,PM25_LIVERPOOL,PM25_MACARTHUR,PM25_MACQUARIE PARK,PM25_OAKDALE,PM25_PARRAMATTA NORTH ,PM25_PENRITH,PM25_PROSPECT,PM25_RANDWICK,PM25_RICHMOND,PM25_ROUSE HILL,PM25_ROZELLE,PM25_ST MARYS,PM25_SYDNEY,PM25_VINEYARD,PM25_WOOLOOWARE,PM25_ARMIDALE,PM25_BOURKE,PM25_BROKEN HILL,PM25_BURONGA,PM25_COBAR,PM25_CONDOBOLIN,PM25_COOMA,PM25_COOMBAH,PM25_COWRA,PM25_DENILIQUIN,PM25_DUBBO,PM25_EUSTON,PM25_GRAFTON,PM25_GRIFFITH,PM25_GUNNEDAH,PM25_GUNNEDAH SOUTH EAST,PM25_HAY,PM25_HILLSTON,PM25_IVANHOE,PM25_JUNEE,PM25_KYALITE,PM25_LAKE VICTORIA,PM25_LAMEROO,PM25_LISMORE,PM25_LODDON PLAINS,PM25_MERIMBULA,PM25_MOOLAWATANA,PM25_MOREE,PM25_NARRANDERA,PM25_PARKES,PM25_POONCARIE,PM25_RAND,PM25_TEMORA,PM25_TIBOOBURRA,PM25_WAGGA WAGGA NORTH,PM25_WALGETT,PM25_WALPEUP,PM25_WERRIMULL,PM25_WEST WYALONG,PM25_WHITE CLIFFS,PM25_WYCHEPROOF,PM25_CAMMERAY,PM25_CATARACT RFS,PM25_KATOOMBA,PM25_KURRAJONG HEIGHTS,PM25_LIVERPOOL SWAQS,PM25_PORT KEMBLA,PM25_PORT KEMBLA STEELWORKS,PM25_WENTWORTH FALLS,PM25_KURRI KURRI,PM25_BOWRAL,PM25_BATEMANS BAY,PM25_COFFS HARBOUR,PM25_COFFS HARBOUR,PM25_COOMA,PM25_GRAFTON,PM25_LISMORE,PM25_MERIMBULA,PM25_PORT MACQUARIE,PM25_TAREE,PM25_ULLADULLA
2019-01-03 23:00:00+10:00,,,,,3.9595,25.2409,17.7028,40.6619,28.8672,2.7167,4.1028,2.9469,4.853,1.5353,3.2751,1.0363,6.0181,0.151,5.5094,4.0643,2.0128,1.4482,0.8499,1.655,4.8824,2.6752,2.3703,4.8011,0.2985,1.9682,1.5694,4.7177,5.9096,4.563,4.0527,2.763,3.6395,1.0039,1.5491,3.6833,0.8614,2.3433,3.2638,4.4308,0.1393,2.1699,6.0058,5.0803,5.5317,5.8622,0.4628,4.6355,1.5299,0.8642,1.0331,5.6537,5.2649,4.7602,3.3425,3.5172,4.2473,1.762,3.7875,0.137,3.7306,1.7218,0.6349,6.0515,5.4133,3.3474,3.1143,0.8287,3.2122,0.9588,0.3721,1.0546,2.2375,0.9708,1.7125,0.7473,5.5534,2.9154,3.0197,0.9601,3.8577,5.3887,1.745,1.6181,3.1903,2.7437,2.5752,0.4,5.2366,5.7347,1.0547,5.8399,0.3752,0.603,0.1735,0.775,0.8648,4.2084,5.6974,0.4329,4.5695,0.9048,3.624,1.3289,2.5652,1.1088,0.6337,2.4481,3.2963,3.4802,1.779,1.2747,1.4675,5.128,1.207,2.6458,0.2175,0.6804,1.8086,3.6204,5.0196,3.3745,3.4801,0.3529,2.3688,4.1496,1.6626,1.7237,2.0491,0.8557,1.0059,5.7419,3.7797,,,,,,,,,,,61,10,4,16,7,11,9,11,12,8,17,12,21,12,21,11,5,15,3,8,11,10,15,14,5,5,4,10,1,12,4,19,23,19,5,8,13,20,19,18,15,23,4,11,1,19,19,10,22,9,18,6,17,9,18,7,9,19,9,11,15,15,21,16,9,19,11,11,13,15,4,23,17,13,13,6,1,17,18,6,9,17,3,18,19,7,8,2,18,4,9,20,20,11,7,17,7,9,15,11,14,7,13,12,15,7,11,18,15,7,8,21,4,19,7,5,22,13,11,19,21,20,6,4,13,12,13,14,8,4
2019-01-04 00:00:00+10:00,,,,,16.3285,11.9711,34.7509,48.7493,8.2994,4.653,0.1922,2.6776,5.2591,0.4183,5.2179,3.4866,4.7336,2.4403,2.2345,4.6464,0.7993,6.0163,4.984,0.8052,2.8046,3.135,1.6527,5.3239,0.9142,6.0406,1.6414,1.8061,5.3612,3.109,5.4654,0.1668,0.7307,3.1673,2.1239,3.9548,3.0752,4.7498,4.1667,4.3152,2.5908,1.6945,2.0136,4.8656,1.689,4.0416,2.9659,4.861,3.8296,0.8977,5.5702,1.0738,4.018,3.0895,1.9878,3.7382,0.6653,0.9019,0.3695,5.9733,3.6419,2.2077,3.5079,2.753,3.9377,0.823,2.3267,1.7772,4.6273,0.1122,5.3589,2.0825,2.9874,0.6343,2.2173,1.854,5.4126,1.3546,2.1351,5.7828,3.1597,6.0063,0.9966,0.5794,1.2279,2.7689,4.7895,5.8279,3.0381,5.4201,5.6396,1.7723,4.7905,5.6854,2.9076,6.0294,2.3419,2.1071,3.7777,3.799,5.3301,2.9202,5.3563,2.703,3.5677,5.7721,4.2067,0.5551,3.6225,2.698,1.1026,4.8738,6.0653,1.5165,3.0317,5.3746,2.2196,6.0185,5.0594,1.4404,2.304,5.5704,2.8546,0.1514,2.2474,4.9286,5.1887,3.8707,4.1677,0.7273,4.8832,1.8949,5.0484,,,,,,,,,,,62,3,19,19,18,21,12,7,18,19,2,4,20,20,8,5,11,13,21,16,1,3,11,2,19,9,4,10,14,1,16,1,21,22,12,21,22,21,11,18,22,9,18,11,3,11,1,21,4,9,22,2,3,16,17,11,15,13,5,18,23,8,16,8,13,21,5,6,9,1,19,12,20,7,23,20,6,2,23,5,1,13,20,8,3,8,21,12,19,1,16,4,9,12,21,15,4,11,20,3,22,6,22,18,16,4,18,16,1,22,20,13,11,23,8,14,10,7,3,5,12,6,4,9,1,15,15,19,14,22
2019-01-04 01:00:00+10:00,,,,,38.971,40.9354,19.4897,15.6902,37.9826,2.0428,1.9426,5.758,3.34,3.4133,0.988,4.4403,4.9571,2.1999,0.3191,0.693,2.4789,5.8875,5.8562,2.2088,5.3494,4.2635,4.3892,4.6696,3.1782,5.8506,2.4852,1.9792,4.0597,0.2664,4.8592,0.1644,0.5374,3.8751,3.956,4.7063,3.7979,2.0732,0.3708,5.6874,0.1618,4.8995,1.7791,2.8441,5.5602,0.6378,0.9132,4.1957,2.5313,4.7223,5.4276,3.4433,2.8281,2.2256,5.0917,4.1876,0.5305,2.4867,5.3091,2.5516,2.7096,5.0003,5.874,0.1355,5.6321,4.2454,5.3265,0.4241,0.8326,2.8134,4.1885,4.6404,3.0958,3.1025,4.7644,0.7893,0.3396,5.0188,5.337,0.3732,3.8372,0.8672,0.5212,1.006,0.4458,4.4037,4.6363,3.2389,5.3911,0.4138,1.4091,6.0261,5.5471,1.7536,4.8367,4.566,1.0083,2.6192,2.9913,4.703,2.144,0.1246,1.6152,0.9437,2.7527,2.0374,3.0479,1.2909,5.5805,4.3219,5.6027,2.9334,0.2844,3.3115,4.6423,0.4219,3.3853,3.6393,0.551,3.6367,5.9427,0.3671,0.8501,1.543,5.3594,0.6665,4.1837,3.8813,4.7107,3.5571,0.3735,1.4916,1.4496,,,,,,,,,,,63,11,22,19,8,20,21,1,20,22,15,20,9,19,3,21,8,18,8,17,16,16,17,19,23,8,9,5,1,5,5,16,8,19,10,19,4,15,6,4,5,19,19,9,8,4,13,17,20,3,6,18,14,4,7,11,2,14,13,7,22,13,4,1,7,5,20,5,14,4,13,23,22,18,2,4,18,1,3,14,19,11,18,4,22,13,9,5,15,18,20,3,16,19,6,18,12,11,10,5,11,14,6,4,8,17,15,4,14,10,20,7,18,23,1,7,11,8,20,20,12,22,6,3,4,1,7,19,20,16
2019-01-04 02:00:00+10:00,,,,,43.5197,9.39,29.55,27.117,46.432,3.6809,3.8373,1.5439,1.247,1.9189,1.3895,4.8642,4.5581,5.8918,3.6196,4.3665,4.6511,4.4009,0.9441,0.8371,5.4095,2.8443,4.1623,1.1696,4.8011,5.2714,5.9342,1.9768,1.9189,3.5644,2.9955,1.3456,2.7782,0.1432,5.5393,3.2705,3.5136,1.399,1.3366,3.2371,4.8739,1.3406,2.4475,0.2537,1.8821,5.565,0.2917,3.9792,0.8091,5.6226,0.9574,2.0236,3.7041,4.9528,4.1683,3.8126,2.5054,4.9858,4.1843,4.8277,2.1223,3.5842,4.8998,3.101,4.3434,4.285,4.8887,0.789,1.1454,1.319,2.0962,1.3632,1.7788,1.8837,2.8797,1.0018,4.9028,1.7064,5.7993,3.6015,5.3358,1.8583,5.6156,1.4257,4.4069,2.4392,3.6709,2.8396,2.7884,2.4558,4.3867,3.7654,3.1778,5.7251,2.249,1.5843,2.0158,0.8828,5.1599,3.8778,2.4428,1.42,2.1646,2.8552,1.3685,0.8002,3.1999,5.31,3.5682,4.5538,5.6047,1.393,5.7101,1.5129,2.924,1.6782,1.0853,2.4847,1.3082,0.568,0.82,4.2637,4.6729,4.9076,4.7541,0.3993,1.0014,0.2561,0.4386,4.9811,3.4437,4.5207,1.8925,,,,,,,,,,,64,21,16,23,12,15,3,11,5,10,3,16,13,7,16,21,9,22,10,5,12,4,18,4,5,8,21,20,19,18,19,18,8,10,19,9,19,3,15,9,15,7,19,21,11,21,5,10,11,18,19,13,8,20,15,21,10,3,2,22,9,5,8,23,5,17,2,18,15,9,14,20,14,13,4,22,13,12,21,8,17,1,11,12,17,23,19,17,20,15,14,14,6,16,15,9,10,12,10,17,3,22,17,2,12,10,12,13,14,1,10,12,14,15,22,21,22,5,2,4,20,15,16,2,18,19,8,12,3,13
2019-01-04 03:00:00+10:00,,,,,20.6095,12.3416,43.4447,41.5325,28.4925,3.5934,1.2627,4.4571,5.6525,4.2239,3.4819,4.5502,2.2872,3.4704,5.5188,5.143,4.4747,1.6138,4.4187,3.5237,4.9234,4.1057,0.9408,6.0472,1.7258,2.1565,5.1881,1.0651,2.272,5.8651,2.4154,2.4712,3.2532,5.2981,2.8915,5.6167,3.9443,4.1054,5.689,0.8899,5.8301,3.7877,5.7713,4.9027,3.4735,5.6361,3.0508,5.8143,2.0036,2.5707,2.2769,0.6869,2.2974,4.7041,3.5172,5.0766,3.0852,3.4352,5.7336,2.1364,3.801,5.2506,2.4189,0.3639,2.5741,1.1056,2.0098,4.2836,2.4338,3.6536,1.9655,5.5242,5.1865,1.0699,1.5301,5.704,1.6733,0.3918,4.44,1.7166,1.264,3.2642,0.4642,1.5271,5.9528,1.3882,1.9866,5.8907,0.2302,2.7839,3.7277,5.4519,5.8618,4.6778,1.3026,2.2352,4.6592,5.916,3.1203,1.7494,6.0374,1.3913,2.1754,2.3513,0.2061,2.0134,2.5075,4.7892,1.1079,3.2611,6.0702,5.1642,1.2536,3.2346,1.1864,0.4283,3.7631,0.2422,4.8898,0.6837,0.6478,5.3421,3.8346,4.2491,5.8824,4.8884,4.7269,4.8186,4.206,3.0111,5.0024,2.3793,1.063,,,,,,,,,,,65,10,5,19,9,20,1,2,5,2,8,19,7,5,21,13,21,14,4,3,5,13,7,14,3,1,11,15,6,11,3,9,17,11,8,23,6,6,10,9,9,22,15,19,9,2,10,8,23,12,22,22,6,13,12,3,1,14,15,5,19,16,18,23,13,16,1,5,4,16,8,8,6,11,18,4,8,17,22,21,7,19,4,12,23,14,13,4,15,22,20,13,3,17,12,12,12,18,7,10,15,15,7,1,21,19,19,20,16,16,7,5,7,8,9,2,16,8,3,9,22,13,12,15,6,4,8,7,14,7
2019-01-04 04:00:00+10:00,,,,,40.582,43.7997,4.7198,5.0304,37.6529,1.6191,5.536,3.6471,5.8985,5.0123,5.2121,0.9963,4.2666,4.1994,5.8391,3.0745,2.8154,1.3305,5.4545,2.2515,0.6931,3.0955,5.675,1.4397,2.4141,1.1433,1.0173,3.6265,4.9043,0.4093,0.3715,4.4768,4.611,2.6274,0.2039,3.5038,0.3853,2.8914,0.5197,4.8604,0.1713,0.7669,1.8085,3.7839,0.2482,3.9538,1.8731,2.5322,0.3321,4.2551,4.6842,0.5222,2.5607,5.6529,3.9808,5.7858,3.3777,0.5406,3.9671,2.7914,3.3998,5.6739,3.1881,3.7219,4.4844,3.5655,3.4383,4.854,4.1463,6.0522,4.1331,2.2039,5.1168,0.9118,5.6407,3.7327,4.9797,2.2752,0.7949,3.6549,5.4483,3.0378,4.232,3.4865,0.6575,0.8453,4.2893,2.5735,1.6343,3.5376,1.2916,0.6583,3.6838,4.5315,4.3105,4.9136,2.2845,1.6235,4.3304,4.1724,0.7595,2.4026,4.4086,1.3781,2.6251,4.661,2.2608,4.549,1.3125,5.7921,1.0294,5.7937,3.4564,2.8719,1.5001,0.8398,4.033,1.049,3.7099,4.3149,3.4569,4.1949,5.1856,1.8618,4.076,1.8493,1.0569,2.8788,1.1899,1.108,0.2724,0.1204,1.5274,,,,,,,,,,,66,6,20,11,7,5,12,6,6,11,20,14,16,8,20,21,5,21,9,3,13,20,12,14,17,2,21,8,5,16,10,4,16,11,7,5,3,18,3,22,15,21,6,9,10,8,16,15,14,21,10,19,15,8,15,22,2,8,14,18,7,14,3,10,3,6,16,19,22,16,17,13,16,5,15,18,9,5,5,7,19,22,10,7,15,7,16,1,22,17,21,13,11,18,9,5,10,21,22,22,23,7,4,17,19,1,7,19,9,4,6,9,20,22,20,11,19,20,17,6,21,15,1,2,15,4,6,13,11,1
2019-01-04 05:00:00+10:00,,,,,19.6667,24.418,15.7115,3.6185,4.9862,5.2735,5.8029,5.4775,3.1191,4.3896,4.455,3.9894,1.1522,1.8743,0.561,3.6889,2.0887,3.3045,3.1713,4.3125,5.7876,1.2296,0.3172,1.6882,0.7244,4.2747,2.5484,0.945,4.1726,1.683,3.0444,5.4835,0.5879,4.1067,2.3147,0.1468,0.1455,5.2754,2.5823,1.0991,4.859,3.8901,5.2787,1.5725,1.0354,2.1909,4.7278,5.5624,0.5964,3.5296,5.8833,0.1198,1.2615,4.6226,1.6536,3.5839,6.0759,1.5909,1.4128,3.4557,1.8419,0.4358,0.6601,2.0047,1.4506,0.9263,0.1025,3.5505,3.8663,1.3719,4.4671,1.8447,3.7457,4.5068,3.6586,5.4678,5.3938,3.7851,3.1579,3.9357,1.9039,4.8338,3.9192,5.7939,5.4596,4.9982,5.7716,2.0484,3.2483,3.4274,2.3625,4.0514,1.689,3.9505,0.1582,5.0199,4.3109,5.4972,1.3457,5.3948,2.2353,4.9583,4.1293,4.6806,3.1581,4.9854,5.7603,0.798,1.2825,0.8956,3.1857,2.1124,6.0815,1.888,2.9719,6.0253,1.9415,0.8327,1.4485,2.3238,5.2204,4.1217,5.6089,3.0801,4.9426,0.1011,0.5279,2.0374,4.3405,2.0973,1.5547,1.9749,0.8442,,,,,,,,,,,67,10,15,7,8,1,23,21,23,4,18,23,18,10,21,2,2,3,6,12,12,5,22,17,17,4,22,2,9,8,12,8,3,6,18,5,4,5,13,3,21,23,8,7,8,6,14,6,22,20,6,4,22,5,20,17,7,15,3,7,17,4,8,13,13,21,9,18,17,20,12,2,18,11,13,18,1,17,16,5,21,19,22,19,6,2,4,15,2,19,2,22,8,22,22,5,23,4,20,14,20,11,7,18,15,15,22,4,17,23,15,6,15,23,16,15,4,17,23,22,9,18,13,14,22,15,6,13,6,22
2019-01-04 06:00:00+10:00,,,,,29.0647,47.0806,8.7237,20.3778,20.2641,0.9309,0.7972,4.7939,2.8579,3.4823,1.2305,5.5483,4.6232,2.116,5.1348,2.4609,5.6496,2.3243,5.2297,3.0435,6.004,6.0481,3.4581,1.2007,0.5481,4.1291,2.1912,2.3265,2.0613,3.9185,0.3736,3.4071,3.036,5.6128,5.989,0.7571,2.7709,3.2306,5.7698,1.4969,4.4364,4.5825,2.3598,1.5585,0.623,0.4921,3.6397,4.378,3.0215,1.19,1.2869,3.584,0.26,4.0582,5.4606,2.5646,5.2821,4.3288,0.1787,4.5399,0.8755,1.1025,1.8652,4.9459,2.5098,2.1465,5.6586,0.2753,1.7729,3.5244,3.4373,1.7756,4.3546,0.6146,1.6439,1.3472,5.9408,5.4982,5.5327,5.6959,5.5237,4.0815,0.7819,4.8034,4.6003,5.9686,1.0669,3.1623,0.1228,0.5555,1.4085,2.3397,4.7247,0.4593,5.2669,3.8268,2.3116,4.289,2.5632,5.2813,5.7427,5.3556,5.618,3.3797,3.1027,5.0773,4.3431,4.3372,4.7243,1.9527,3.3424,2.2796,4.7483,3.8857,4.6323,4.0142,2.5589,5.5317,2.5999,2.8957,3.2838,2.6096,2.8247,3.2144,2.3025,5.3201,5.6364,4.6474,0.6276,5.5339,3.4161,3.5928,2.7386,,,,,,,,,,,68,22,9,23,18,1,12,2,10,15,9,9,19,21,5,4,18,3,3,8,17,21,14,21,6,4,9,9,14,9,13,13,3,19,15,13,20,2,4,22,22,13,3,7,15,5,10,23,11,17,3,4,15,4,12,16,21,13,20,1,15,16,23,13,19,16,15,17,20,12,11,21,11,18,6,12,20,13,16,3,6,11,19,2,16,9,18,19,11,12,3,18,19,9,8,6,16,8,5,21,9,23,15,16,21,5,18,8,6,10,3,22,12,13,22,18,10,20,19,16,13,3,11,18,22,4,7,9,9,8
2019-01-04 07:00:00+10:00,,,,,6.9349,44.2751,33.6626,47.0968,25.9562,4.4581,1.6119,5.419,2.4628,4.0389,5.4291,5.3686,6.0727,5.1608,5.596,2.0666,2.9644,4.4413,5.5842,2.9053,4.9718,1.8519,1.6122,4.0679,1.5233,5.7692,0.6412,4.3755,2.2351,5.8637,3.9042,5.2759,3.0442,3.4691,2.5269,6.0005,0.6423,4.4392,2.5369,2.9085,5.2095,1.9463,2.0397,4.4262,2.4208,4.4239,5.3777,2.1006,1.9981,3.5792,1.587,2.1846,2.8404,3.0724,3.562,0.4679,3.8942,2.7108,2.1467,4.6971,6.0544,5.0786,3.5429,4.7081,2.3389,5.9477,1.5946,2.746,2.2734,2.4693,2.5087,4.7615,1.0871,5.1643,1.2443,2.8547,0.3351,4.9401,3.5398,2.463,4.4232,3.8656,1.9449,3.1529,0.5617,3.8577,5.8736,4.8838,3.4434,2.1709,0.8538,3.0959,0.486,3.1529,3.6413,5.2442,2.6482,4.9409,2.9688,0.6333,2.8093,4.4734,0.4666,1.2418,6.098,3.0746,3.4842,0.995,2.2899,0.8547,5.0309,4.3388,5.4608,1.7367,3.3776,4.3315,0.9763,3.3805,3.0514,0.2713,1.2666,2.6944,0.375,5.0757,2.2098,2.8994,3.498,3.0425,1.1711,1.1225,2.4675,3.4923,5.2581,,,,,,,,,,,69,13,18,21,14,5,9,6,15,9,2,10,9,19,17,10,15,13,13,11,2,13,2,6,14,14,15,22,8,13,20,1,6,16,5,2,8,19,8,2,11,5,14,9,19,11,16,5,7,18,20,18,11,14,20,18,7,11,3,10,10,19,22,16,18,7,8,3,19,6,10,4,14,15,18,12,16,22,18,19,7,7,5,21,20,8,2,17,22,6,20,4,16,11,9,21,22,5,6,21,2,17,7,6,17,5,5,5,11,11,22,6,23,20,8,16,3,23,23,7,10,16,22,15,2,18,17,22,22,6
2019-01-04 08:00:00+10:00,,,,,11.4927,21.8681,11.0852,10.9997,13.695,1.7027,1.09,5.048,2.5517,0.8467,3.0196,0.4155,5.7414,1.1853,3.0152,1.7471,4.5113,1.5096,2.0992,2.6341,5.6689,4.2221,4.8067,3.8839,4.6814,4.5309,2.374,4.1583,4.2906,4.3011,2.9312,5.3442,1.3935,4.0083,4.4773,1.7352,4.9029,1.6832,3.3894,2.8924,3.5903,4.6482,0.1362,4.6439,3.2805,5.128,2.9068,3.1278,5.0225,2.3544,2.1364,1.4894,5.5943,0.6384,5.2355,3.2158,3.9966,4.3071,0.4485,2.0937,5.8568,5.7606,1.804,0.7638,2.3133,1.8862,4.5351,1.1451,0.797,2.2865,2.3265,4.6396,2.7852,2.8583,4.5624,4.5566,0.2178,2.8588,4.9656,5.3122,4.6799,2.8676,5.7696,2.5043,1.0615,2.0446,3.9364,5.7234,4.3129,2.9361,1.5582,0.3244,1.3846,4.273,2.6203,5.9668,2.3424,1.5044,5.4269,1.4291,5.3612,1.6002,3.8406,2.4762,1.3101,4.0714,0.3381,3.2147,4.3626,2.3291,5.4088,0.3699,1.4386,6.0073,0.2576,0.3133,1.249,3.4909,4.0937,3.0212,0.2247,1.4358,5.3331,1.5405,5.6041,4.5201,4.2515,4.0991,1.1332,1.8881,5.9562,5.3802,4.9165,,,,,,,,,,,70,19,17,16,8,22,20,19,21,12,16,19,4,21,8,7,17,8,13,22,15,21,3,2,9,20,21,12,2,17,16,10,4,18,6,14,22,11,15,12,2,15,2,5,2,17,20,11,6,11,21,12,2,18,21,7,15,22,9,17,15,5,5,22,12,11,1,5,5,15,13,12,1,1,22,13,7,19,4,7,11,21,2,21,19,16,6,8,9,1,16,23,10,12,17,17,4,10,8,17,14,14,4,7,6,16,1,12,7,13,11,2,10,6,14,4,13,10,10,21,10,15,4,2,11,1,4,3,4,11
2019-01-04 09:00:00+10:00,,,,,10.9144,24.3144,33.946,1.5221,9.2185,5.3895,0.492,1.1753,1.0253,5.0579,2.7771,5.0963,2.4937,0.5248,4.6814,0.7818,4.7037,4.0785,5.2913,1.8336,0.8499,3.2992,4.2806,3.0261,3.6601,5.1398,0.8624,5.9954,5.2961,4.8543,3.2296,4.0899,0.9004,4.7026,5.6701,2.1597,4.9797,2.7717,2.6212,5.8879,0.6248,5.165,1.735,1.6755,4.5269,5.6895,1.0241,3.9501,0.572,3.5998,5.2623,6.0282,1.6273,2.2515,3.3771,5.2884,4.7822,3.5251,4.7667,2.8836,1.4916,1.08,1.8024,0.1082,1.2121,1.5201,0.9389,0.8503,2.6029,6.089,0.1418,2.3468,3.0963,4.8971,4.075,5.8852,3.1897,1.8576,0.5205,1.5834,4.0699,2.286,2.2581,2.3595,3.961,3.8028,5.7121,4.769,1.1509,1.5196,4.5523,1.7044,2.1669,3.7514,1.0803,3.5219,0.1118,4.1411,1.6108,1.9392,6.0362,5.9027,4.186,1.3563,5.3448,0.607,4.7271,4.7535,3.1649,5.5465,0.7516,3.5642,2.1958,1.3458,2.2056,0.2881,0.8179,0.3746,4.2906,2.6306,3.2608,1.9996,0.1493,1.7237,5.0564,5.2095,3.5308,4.1753,5.475,3.5692,2.5628,4.2707,3.2421,,,,,,,,,,,71,3,6,11,6,13,8,14,21,16,3,3,16,17,5,5,9,19,18,10,5,6,23,15,6,14,14,17,6,6,15,10,22,7,4,19,12,15,14,8,2,12,18,16,19,13,7,13,5,17,8,2,14,7,17,15,21,3,8,23,4,13,10,18,7,14,17,2,22,6,7,6,14,13,21,9,15,8,19,20,6,22,7,21,15,13,7,11,20,4,20,5,1,11,4,17,4,11,5,21,15,14,5,7,13,13,5,2,20,18,5,21,11,13,21,5,14,20,5,7,19,18,16,22,4,23,7,13,20,22
